transaction_id,risk_score,amount,behavior_score,geo_score,comm_score,economic_score,drift_score,judge_score,reasons
dc9fb3e7-8c7d-426f-a700-a0fc7e96941c,0.135,269.58,0.0,0.0,0.75,0.0,0.0,,comm:urgent | comm:verify | comm:security alert | comm:suspicious login | comm:customs | comm:pay now
890f867d-2d59-4d96-9272-fbd07fab56e6,0.189,49.95,0.1,0.15,0.75,0.0,0.0,,behavior:new transaction type | geo:new in-person location | comm:urgent | comm:verify | comm:security alert | comm:suspicious login | comm:customs | comm:pay now
26edad84-7209-41ed-a848-19466a295a07,0.167,2186.05,0.0,0.0,0.75,0.2,0.0,,comm:urgent | comm:verify | comm:security alert | comm:suspicious login | comm:customs | comm:pay now | economic:moderate value | economic:transfer risk multiplier
1dd9d79f-fa32-4b93-a652-abab97e6cf65,0.167,2165.2,0.0,0.0,0.75,0.2,0.0,,comm:urgent | comm:verify | comm:security alert | comm:suspicious login | comm:customs | comm:pay now | economic:moderate value | economic:transfer risk multiplier
055d23bc-61f5-4a57-b530-b55334d4da82,0.24,78.52,0.35,0.0,0.75,0.0,0.0,,behavior:new recipient | behavior:new transaction type | behavior:odd hour | comm:urgent | comm:verify | comm:security alert | comm:suspicious login | comm:customs | comm:pay now
b7427ad2-3cd9-46d2-b35e-95b9dd374947,0.15100000000000002,199.63,0.0,0.0,0.75,0.1,0.0,,comm:urgent | comm:verify | comm:security alert | comm:suspicious login | comm:customs | comm:pay now | economic:transfer risk multiplier
bf8d2a49-9524-4879-8fa8-c3d2fbf16018,0.17900000000000002,4.87,0.0,0.25,0.75,0.0,0.05,,geo:location mismatch vs recent geo | comm:urgent | comm:verify | comm:security alert | comm:suspicious login | comm:customs | comm:pay now | drift:digitally mediated payment
d7c47f01-81ac-4d27-b25e-0b1f4f465a07,0.3,1515.66,0.35,0.25,0.75,0.1,0.05,,behavior:amount anomaly z=4.17 | geo:location mismatch vs recent geo | comm:urgent | comm:verify | comm:security alert | comm:suspicious login | comm:customs | comm:pay now | economic:moderate value | drift:digitally mediated payment
6ea44d84-b5af-48dc-bc76-4b96ee2cff60,0.196,837.56,0.15,0.0,0.75,0.1,0.0,,behavior:new recipient | comm:urgent | comm:verify | comm:security alert | comm:suspicious login | comm:customs | comm:pay now | economic:transfer risk multiplier
87bda9c1-9d27-4c4f-9755-b0b1e4e43f2a,0.167,2243.23,0.0,0.0,0.75,0.2,0.0,,comm:urgent | comm:verify | comm:security alert | comm:suspicious login | comm:customs | comm:pay now | economic:moderate value | economic:transfer risk multiplier
5fa6243d-86eb-4224-a59b-8437fb71b0c5,0.167,3088.01,0.0,0.0,0.75,0.2,0.0,,comm:urgent | comm:verify | comm:security alert | comm:suspicious login | comm:customs | comm:pay now | economic:moderate value | economic:transfer risk multiplier
6615feeb-bd8c-4289-88e5-67c26761e6e6,0.15100000000000002,410.05,0.0,0.0,0.75,0.1,0.0,,comm:urgent | comm:verify | comm:security alert | comm:suspicious login | comm:customs | comm:pay now | economic:transfer risk multiplier
f2f61921-7cf4-4d33-a930-9adfd069a7b6,0.135,50.57,0.0,0.0,0.75,0.0,0.0,,comm:urgent | comm:verify | comm:security alert | comm:suspicious login | comm:customs | comm:pay now
2709cd8e-da4f-4d15-bf70-70092deaab0a,0.226,660.2,0.25,0.0,0.75,0.1,0.0,,behavior:new recipient | behavior:new transaction type | comm:urgent | comm:verify | comm:security alert | comm:suspicious login | comm:customs | comm:pay now | economic:transfer risk multiplier
3dbfedfc-0987-44b5-98d9-eed2eadc269f,0.256,772.91,0.35,0.0,0.75,0.1,0.0,,behavior:amount anomaly z=3.50 | comm:urgent | comm:verify | comm:security alert | comm:suspicious login | comm:customs | comm:pay now | economic:transfer risk multiplier
7031ad90-4b96-41aa-bd10-427c6710805d,0.274,738.36,0.25,0.4,0.75,0.0,0.0,,behavior:new recipient | behavior:new transaction type | geo:location mismatch vs recent geo | geo:new in-person location | comm:urgent | comm:verify | comm:security alert | comm:suspicious login | comm:customs | comm:pay now
dff6e48b-98d9-46c9-8db3-8b2253894daa,0.242,1664.28,0.25,0.0,0.75,0.2,0.0,,behavior:new recipient | behavior:new transaction type | comm:urgent | comm:verify | comm:security alert | comm:suspicious login | comm:customs | comm:pay now | economic:moderate value | economic:transfer risk multiplier
4fa12b7a-ee62-4224-8840-2042defbddbe,0.15100000000000002,474.76,0.0,0.0,0.75,0.1,0.0,,comm:urgent | comm:verify | comm:security alert | comm:suspicious login | comm:customs | comm:pay now | economic:transfer risk multiplier
55a7db0a-2c5b-4576-91bd-3d774340ce42,0.167,1044.12,0.0,0.0,0.75,0.2,0.0,,comm:urgent | comm:verify | comm:security alert | comm:suspicious login | comm:customs | comm:pay now | economic:moderate value | economic:transfer risk multiplier
0fe7506f-4d1e-4686-99d8-64be9ab176e9,0.191,8331.34,0.0,0.0,0.75,0.35,0.0,,comm:urgent | comm:verify | comm:security alert | comm:suspicious login | comm:customs | comm:pay now | economic:high value | economic:transfer risk multiplier
853d7e7e-68a3-4cad-a09f-d6f99a6e0e33,0.272,1097.63,0.35,0.0,0.75,0.2,0.0,,behavior:amount anomaly z=3.37 | comm:urgent | comm:verify | comm:security alert | comm:suspicious login | comm:customs | comm:pay now | economic:moderate value | economic:transfer risk multiplier
54acd9a8-2651-4637-bb04-740c6dc3dcf9,0.15100000000000002,729.14,0.0,0.0,0.75,0.1,0.0,,comm:urgent | comm:verify | comm:security alert | comm:suspicious login | comm:customs | comm:pay now | economic:transfer risk multiplier
58ff2787-f800-449d-9ed6-c0d473786637,0.244,104.9,0.15,0.4,0.75,0.0,0.0,,behavior:new recipient | geo:location mismatch vs recent geo | geo:new in-person location | comm:urgent | comm:verify | comm:security alert | comm:suspicious login | comm:customs | comm:pay now
6d04ebf1-7293-4326-9156-7ea57c571b30,0.167,3658.62,0.0,0.0,0.75,0.2,0.0,,comm:urgent | comm:verify | comm:security alert | comm:suspicious login | comm:customs | comm:pay now | economic:moderate value | economic:transfer risk multiplier
ac32a2cf-1d5d-4a42-b2bf-06afb0c84b37,0.167,2962.62,0.0,0.0,0.75,0.2,0.0,,comm:urgent | comm:verify | comm:security alert | comm:suspicious login | comm:customs | comm:pay now | economic:moderate value | economic:transfer risk multiplier
07ba66cb-9ab8-4f83-8b19-b9158f6bda1a,0.167,2467.81,0.0,0.0,0.75,0.2,0.0,,comm:urgent | comm:verify | comm:security alert | comm:suspicious login | comm:customs | comm:pay now | economic:moderate value | economic:transfer risk multiplier
61238d1a-a3ef-453f-84fb-8458663df7b7,0.167,1229.25,0.0,0.0,0.75,0.2,0.0,,comm:urgent | comm:verify | comm:security alert | comm:suspicious login | comm:customs | comm:pay now | economic:moderate value | economic:transfer risk multiplier
ef326a98-94da-426b-aad9-4535e5501298,0.167,3933.14,0.0,0.0,0.75,0.2,0.0,,comm:urgent | comm:verify | comm:security alert | comm:suspicious login | comm:customs | comm:pay now | economic:moderate value | economic:transfer risk multiplier
10b720e7-3351-4f40-8f27-65b108757ab6,0.242,1005.82,0.25,0.0,0.75,0.2,0.0,,behavior:new recipient | behavior:new transaction type | comm:urgent | comm:verify | comm:security alert | comm:suspicious login | comm:customs | comm:pay now | economic:moderate value | economic:transfer risk multiplier
43cfb0a0-3540-4793-b938-5b5daf78aaa3,0.256,737.28,0.35,0.0,0.75,0.1,0.0,,behavior:amount anomaly z=3.08 | comm:urgent | comm:verify | comm:security alert | comm:suspicious login | comm:customs | comm:pay now | economic:transfer risk multiplier
7fd1b224-79d0-4a20-aade-6042a0721317,0.195,199.67,0.2,0.0,0.75,0.0,0.0,,behavior:new payment method | behavior:new transaction type | comm:urgent | comm:verify | comm:security alert | comm:suspicious login | comm:customs | comm:pay now
00a30997-a168-47ef-af3a-d843ad795ac1,0.167,2480.43,0.0,0.0,0.75,0.2,0.0,,comm:urgent | comm:verify | comm:security alert | comm:suspicious login | comm:customs | comm:pay now | economic:moderate value | economic:transfer risk multiplier
475b466f-9845-4756-b73d-a7ef895120cf,0.15100000000000002,915.68,0.0,0.0,0.75,0.1,0.0,,comm:urgent | comm:verify | comm:security alert | comm:suspicious login | comm:customs | comm:pay now | economic:transfer risk multiplier
c437e1e4-7cb8-4ec7-94e4-685234fcdf85,0.135,59.68,0.0,0.0,0.75,0.0,0.0,,comm:urgent | comm:verify | comm:security alert | comm:suspicious login | comm:customs | comm:pay now
96500b79-ca01-406d-a3e7-5e50f23ddc9b,0.195,23.51,0.2,0.0,0.75,0.0,0.0,,behavior:new payment method | behavior:new transaction type | comm:urgent | comm:verify | comm:security alert | comm:suspicious login | comm:customs | comm:pay now
05b4dfca-9b5c-40ad-b295-57b1106e77c9,0.226,892.56,0.25,0.0,0.75,0.1,0.0,,behavior:new recipient | behavior:new transaction type | comm:urgent | comm:verify | comm:security alert | comm:suspicious login | comm:customs | comm:pay now | economic:transfer risk multiplier
42dbdfa5-7d3a-4b4d-aa2c-ab9cd6b146ef,0.196,347.87,0.15,0.0,0.75,0.1,0.0,,behavior:new recipient | comm:urgent | comm:verify | comm:security alert | comm:suspicious login | comm:customs | comm:pay now | economic:transfer risk multiplier
f67d83a4-7290-4b05-8e8e-a33063ef26bd,0.135,250.28,0.0,0.0,0.75,0.0,0.0,,comm:urgent | comm:verify | comm:security alert | comm:suspicious login | comm:customs | comm:pay now
1e615b13-4e50-4b0d-b0a6-af32945dbd72,0.272,1499.7,0.35,0.0,0.75,0.2,0.0,,behavior:amount anomaly z=4.32 | comm:urgent | comm:verify | comm:security alert | comm:suspicious login | comm:customs | comm:pay now | economic:moderate value | economic:transfer risk multiplier
97c6ecbd-5450-437a-93b0-b6553e6adb51,0.189,268.65,0.1,0.15,0.75,0.0,0.0,,behavior:new payment method | geo:new in-person location | comm:urgent | comm:verify | comm:security alert | comm:suspicious login | comm:customs | comm:pay now
42b192b6-0995-4850-b933-80b8e107362b,0.274,102.89,0.25,0.4,0.75,0.0,0.0,,behavior:new recipient | behavior:new transaction type | geo:location mismatch vs recent geo | geo:new in-person location | comm:urgent | comm:verify | comm:security alert | comm:suspicious login | comm:customs | comm:pay now
508b6c4d-aa15-457b-858c-caf6d70a57b0,0.15100000000000002,451.11,0.0,0.0,0.75,0.1,0.0,,comm:urgent | comm:verify | comm:security alert | comm:suspicious login | comm:customs | comm:pay now | economic:transfer risk multiplier
d56197a7-83aa-4e2e-8b17-ab0f222b4d65,0.189,50.26,0.1,0.15,0.75,0.0,0.0,,behavior:new transaction type | geo:new in-person location | comm:urgent | comm:verify | comm:security alert | comm:suspicious login | comm:customs | comm:pay now
519ffcf9-21f1-494c-bef2-91139b7c6f09,0.196,279.32,0.15,0.0,0.75,0.1,0.0,,behavior:new recipient | comm:urgent | comm:verify | comm:security alert | comm:suspicious login | comm:customs | comm:pay now | economic:transfer risk multiplier
e6df0473-b48a-490f-a30c-f8639f9630c0,0.17500000000000002,55.29,0.0,0.25,0.75,0.0,0.0,,geo:location mismatch vs recent geo | comm:urgent | comm:verify | comm:security alert | comm:suspicious login | comm:customs | comm:pay now
4452c206-833a-4ae8-b9b7-87d1f4f9b00b,0.304,117.84,0.35,0.4,0.75,0.0,0.0,,behavior:new recipient | behavior:new payment method | behavior:new transaction type | geo:location mismatch vs recent geo | geo:new in-person location | comm:urgent | comm:verify | comm:security alert | comm:suspicious login | comm:customs | comm:pay now
f9422a6f-5369-42b8-b759-558735bbefbb,0.159,27.7,0.0,0.15,0.75,0.0,0.0,,geo:new in-person location | comm:urgent | comm:verify | comm:security alert | comm:suspicious login | comm:customs | comm:pay now
12548c65-066c-4f56-a6df-9c2f9fc46001,0.274,36.33,0.25,0.4,0.75,0.0,0.0,,behavior:new recipient | behavior:new transaction type | geo:location mismatch vs recent geo | geo:new in-person location | comm:urgent | comm:verify | comm:security alert | comm:suspicious login | comm:customs | comm:pay now
bd0e37c1-872a-4b3f-a0e3-8ef96711d971,0.244,79.69,0.15,0.4,0.75,0.0,0.0,,behavior:new recipient | geo:location mismatch vs recent geo | geo:new in-person location | comm:urgent | comm:verify | comm:security alert | comm:suspicious login | comm:customs | comm:pay now
e0838fb3-f9da-4d4d-9d70-2ab9804f5de2,0.244,49.92,0.15,0.4,0.75,0.0,0.0,,behavior:new recipient | geo:location mismatch vs recent geo | geo:new in-person location | comm:urgent | comm:verify | comm:security alert | comm:suspicious login | comm:customs | comm:pay now
9d416df0-43bd-4947-b267-14d3565187c8,0.21000000000000002,153.85,0.25,0.0,0.75,0.0,0.0,,behavior:new recipient | behavior:odd hour | comm:urgent | comm:verify | comm:security alert | comm:suspicious login | comm:customs | comm:pay now
2dd95169-0e78-4a8f-b830-e1bb72eaece3,0.195,250.24,0.2,0.0,0.75,0.0,0.0,,behavior:new payment method | behavior:new transaction type | comm:urgent | comm:verify | comm:security alert | comm:suspicious login | comm:customs | comm:pay now
be040069-f778-48cd-84d5-2f963061d6d5,0.196,138.09,0.15,0.0,0.75,0.1,0.0,,behavior:new recipient | comm:urgent | comm:verify | comm:security alert | comm:suspicious login | comm:customs | comm:pay now | economic:transfer risk multiplier
bcf39536-20f0-403b-ac4b-00aa34cb90a7,0.196,438.06,0.15,0.0,0.75,0.1,0.0,,behavior:new recipient | comm:urgent | comm:verify | comm:security alert | comm:suspicious login | comm:customs | comm:pay now | economic:transfer risk multiplier
dacf8613-d0d1-47c8-9a03-a39be77c64f5,0.272,1495.83,0.35,0.0,0.75,0.2,0.0,,behavior:amount anomaly z=4.11 | comm:urgent | comm:verify | comm:security alert | comm:suspicious login | comm:customs | comm:pay now | economic:moderate value | economic:transfer risk multiplier
2842e32f-6993-47b6-a4a5-608c137a9b47,0.15100000000000002,471.25,0.0,0.0,0.75,0.1,0.0,,comm:urgent | comm:verify | comm:security alert | comm:suspicious login | comm:customs | comm:pay now | economic:transfer risk multiplier
d51e7810-feff-42fb-aed1-cc0115d81615,0.159,200.29,0.0,0.15,0.75,0.0,0.0,,geo:new in-person location | comm:urgent | comm:verify | comm:security alert | comm:suspicious login | comm:customs | comm:pay now
c5cbac31-13af-4205-965d-12629c734cc6,0.272,1500.31,0.35,0.0,0.75,0.2,0.0,,behavior:amount anomaly z=4.32 | comm:urgent | comm:verify | comm:security alert | comm:suspicious login | comm:customs | comm:pay now | economic:moderate value | economic:transfer risk multiplier
7db1fd5e-1cb0-41fa-8c52-7351b38a3800,0.219,11.29,0.2,0.15,0.75,0.0,0.0,,behavior:new payment method | behavior:new transaction type | geo:new in-person location | comm:urgent | comm:verify | comm:security alert | comm:suspicious login | comm:customs | comm:pay now
f0031607-1700-4315-a431-6afb231d23fb,0.189,36.93,0.1,0.15,0.75,0.0,0.0,,behavior:new transaction type | geo:new in-person location | comm:urgent | comm:verify | comm:security alert | comm:suspicious login | comm:customs | comm:pay now
9d3cf87c-0810-4ad0-9f82-337f05fa6a3e,0.196,147.34,0.15,0.0,0.75,0.1,0.0,,behavior:new recipient | comm:urgent | comm:verify | comm:security alert | comm:suspicious login | comm:customs | comm:pay now | economic:transfer risk multiplier
e911280e-88cb-40e0-bff3-d12aa394b81a,0.189,34.45,0.1,0.15,0.75,0.0,0.0,,behavior:new payment method | geo:new in-person location | comm:urgent | comm:verify | comm:security alert | comm:suspicious login | comm:customs | comm:pay now
6c8422b4-64e2-4726-aba5-26d2ea1e0d2b,0.195,8.92,0.2,0.0,0.75,0.0,0.0,,behavior:new payment method | behavior:new transaction type | comm:urgent | comm:verify | comm:security alert | comm:suspicious login | comm:customs | comm:pay now
90a84065-9df4-4195-9c03-d4b638ee5cc3,0.196,570.69,0.15,0.0,0.75,0.1,0.0,,behavior:new recipient | comm:urgent | comm:verify | comm:security alert | comm:suspicious login | comm:customs | comm:pay now | economic:transfer risk multiplier
1dd04223-e584-4c68-9527-846b83f043df,0.195,99.18,0.2,0.0,0.75,0.0,0.0,,behavior:new payment method | behavior:new transaction type | comm:urgent | comm:verify | comm:security alert | comm:suspicious login | comm:customs | comm:pay now
3e7a6b7e-ac7f-4102-a9b8-47856bfaa76e,0.308,48.12,0.35,0.4,0.75,0.0,0.05,,behavior:new recipient | behavior:new payment method | behavior:new transaction type | geo:location mismatch vs recent geo | geo:new in-person location | comm:urgent | comm:verify | comm:security alert | comm:suspicious login | comm:customs | comm:pay now | drift:digitally mediated payment
6fcd3c08-9636-405c-93be-4827905207d4,0.193,42.27,0.1,0.15,0.75,0.0,0.05,,behavior:new payment method | geo:new in-person location | comm:urgent | comm:verify | comm:security alert | comm:suspicious login | comm:customs | comm:pay now | drift:digitally mediated payment
0913e4a0-c291-4e29-a7fb-6459c47d3b17,0.21000000000000002,194.73,0.25,0.0,0.75,0.0,0.0,,behavior:new recipient | behavior:odd hour | comm:urgent | comm:verify | comm:security alert | comm:suspicious login | comm:customs | comm:pay now
2e01047e-a9d4-45d6-8290-a4730193ba84,0.21000000000000002,24.38,0.25,0.0,0.75,0.0,0.0,,behavior:new recipient | behavior:new transaction type | comm:urgent | comm:verify | comm:security alert | comm:suspicious login | comm:customs | comm:pay now
6bea2ddc-9c71-47a9-a811-dc84b84aabec,0.135,250.41,0.0,0.0,0.75,0.0,0.0,,comm:urgent | comm:verify | comm:security alert | comm:suspicious login | comm:customs | comm:pay now
64fbb1fe-8ed2-46ce-9335-b97c44418107,0.196,80.3,0.15,0.0,0.75,0.1,0.0,,behavior:new recipient | comm:urgent | comm:verify | comm:security alert | comm:suspicious login | comm:customs | comm:pay now | economic:transfer risk multiplier
a6ce0e2c-faca-41ce-b8b8-fc005ff23933,0.189,155.45,0.1,0.15,0.75,0.0,0.0,,behavior:new payment method | geo:new in-person location | comm:urgent | comm:verify | comm:security alert | comm:suspicious login | comm:customs | comm:pay now
8f780452-9467-4193-9e7e-b64bc74f54e0,0.244,139.49,0.15,0.4,0.75,0.0,0.0,,behavior:new recipient | geo:location mismatch vs recent geo | geo:new in-person location | comm:urgent | comm:verify | comm:security alert | comm:suspicious login | comm:customs | comm:pay now
f4c5610f-bc15-4393-96d5-70687ef1528f,0.274,153.59,0.25,0.4,0.75,0.0,0.0,,behavior:new recipient | behavior:new payment method | geo:location mismatch vs recent geo | geo:new in-person location | comm:urgent | comm:verify | comm:security alert | comm:suspicious login | comm:customs | comm:pay now
cda98320-3d2f-42f2-b2ef-b7fd55dc6a6d,0.274,62.67,0.25,0.4,0.75,0.0,0.0,,behavior:new recipient | behavior:new payment method | geo:location mismatch vs recent geo | geo:new in-person location | comm:urgent | comm:verify | comm:security alert | comm:suspicious login | comm:customs | comm:pay now
a5dc3233-26d9-4e5b-8fe6-273ec40bfb19,0.189,199.63,0.1,0.15,0.75,0.0,0.0,,behavior:new transaction type | geo:new in-person location | comm:urgent | comm:verify | comm:security alert | comm:suspicious login | comm:customs | comm:pay now
e5b26af4-d5f2-4193-8b33-529327277a6b,0.159,85.43,0.0,0.15,0.75,0.0,0.0,,geo:new in-person location | comm:urgent | comm:verify | comm:security alert | comm:suspicious login | comm:customs | comm:pay now
2e87ecbb-2ae6-439a-9b95-c7c79300205d,0.28,21.04,0.35,0.25,0.75,0.0,0.0,,behavior:new recipient | behavior:new payment method | behavior:new transaction type | geo:location mismatch vs recent geo | comm:urgent | comm:verify | comm:security alert | comm:suspicious login | comm:customs | comm:pay now
2c65336d-56b3-4802-b40b-9698e99ee87f,0.159,100.28,0.0,0.15,0.75,0.0,0.0,,geo:new in-person location | comm:urgent | comm:verify | comm:security alert | comm:suspicious login | comm:customs | comm:pay now
6abc4ea1-7e1a-4cf1-add1-92c47fb06481,0.21000000000000002,86.48,0.25,0.0,0.75,0.0,0.0,,behavior:new recipient | behavior:new transaction type | comm:urgent | comm:verify | comm:security alert | comm:suspicious login | comm:customs | comm:pay now
160c2cb6-d42d-4d28-893a-db7f644a08a0,0.304,121.53,0.35,0.4,0.75,0.0,0.0,,behavior:new recipient | behavior:new payment method | behavior:new transaction type | geo:location mismatch vs recent geo | geo:new in-person location | comm:urgent | comm:verify | comm:security alert | comm:suspicious login | comm:customs | comm:pay now
3ddebcff-4767-4885-8918-5ae53e4bdacf,0.159,347.61,0.0,0.15,0.75,0.0,0.0,,geo:new in-person location | comm:urgent | comm:verify | comm:security alert | comm:suspicious login | comm:customs | comm:pay now
3d55a735-4abd-4df6-80fb-b2a1a0c4ac72,0.244,47.07,0.15,0.4,0.75,0.0,0.0,,behavior:new recipient | geo:location mismatch vs recent geo | geo:new in-person location | comm:urgent | comm:verify | comm:security alert | comm:suspicious login | comm:customs | comm:pay now
a0654661-964d-40b7-81f4-c37a6ad36d3f,0.159,80.6,0.0,0.15,0.75,0.0,0.0,,geo:new in-person location | comm:urgent | comm:verify | comm:security alert | comm:suspicious login | comm:customs | comm:pay now
b0c15692-7868-4a66-824f-238802fcaa65,0.195,150.49,0.2,0.0,0.75,0.0,0.0,,behavior:new payment method | behavior:new transaction type | comm:urgent | comm:verify | comm:security alert | comm:suspicious login | comm:customs | comm:pay now
a224bbd5-d65b-4653-830d-07c933842f48,0.274,115.71,0.25,0.4,0.75,0.0,0.0,,behavior:new recipient | behavior:new transaction type | geo:location mismatch vs recent geo | geo:new in-person location | comm:urgent | comm:verify | comm:security alert | comm:suspicious login | comm:customs | comm:pay now
d65b91f9-1e0f-4b42-8411-daa67cd6f6d4,0.189,250.18,0.1,0.15,0.75,0.0,0.0,,behavior:new transaction type | geo:new in-person location | comm:urgent | comm:verify | comm:security alert | comm:suspicious login | comm:customs | comm:pay now
bbded06e-079f-46bd-9624-ca68237d1342,0.189,21.49,0.1,0.15,0.75,0.0,0.0,,behavior:new transaction type | geo:new in-person location | comm:urgent | comm:verify | comm:security alert | comm:suspicious login | comm:customs | comm:pay now
1b249141-bc6b-4d5b-a8f5-f0a49deaaacc,0.135,199.98,0.0,0.0,0.75,0.0,0.0,,comm:urgent | comm:verify | comm:security alert | comm:suspicious login | comm:customs | comm:pay now
36ad11c7-8001-4ce2-8a80-e3c01bf0eea1,0.24,22.8,0.35,0.0,0.75,0.0,0.0,,behavior:new recipient | behavior:new transaction type | behavior:odd hour | comm:urgent | comm:verify | comm:security alert | comm:suspicious login | comm:customs | comm:pay now
db65758a-1258-4f95-ad3b-b5faea403a0f,0.135,150.08,0.0,0.0,0.75,0.0,0.0,,comm:urgent | comm:verify | comm:security alert | comm:suspicious login | comm:customs | comm:pay now
c1772737-4369-4e3a-8e88-9a83e6be171e,0.244,29.47,0.15,0.4,0.75,0.0,0.0,,behavior:new recipient | geo:location mismatch vs recent geo | geo:new in-person location | comm:urgent | comm:verify | comm:security alert | comm:suspicious login | comm:customs | comm:pay now
4c137049-4444-4a8a-85af-10f3a763bee7,0.169,54.2,0.1,0.0,0.75,0.0,0.05,,behavior:new payment method | comm:urgent | comm:verify | comm:security alert | comm:suspicious login | comm:customs | comm:pay now | drift:digitally mediated payment
c32b975a-ad78-4a54-9371-17b40cb0ed6d,0.24,116.72,0.35,0.0,0.75,0.0,0.0,,behavior:new recipient | behavior:new transaction type | behavior:odd hour | comm:urgent | comm:verify | comm:security alert | comm:suspicious login | comm:customs | comm:pay now
346cea9f-35a1-4d28-9e6f-e3b0181b5c4a,0.244,44.83,0.15,0.4,0.75,0.0,0.0,,behavior:new recipient | geo:location mismatch vs recent geo | geo:new in-person location | comm:urgent | comm:verify | comm:security alert | comm:suspicious login | comm:customs | comm:pay now
01c0dae8-1c0c-4d73-9895-b8d10cb3a6cb,0.244,150.68,0.15,0.4,0.75,0.0,0.0,,behavior:new recipient | geo:location mismatch vs recent geo | geo:new in-person location | comm:urgent | comm:verify | comm:security alert | comm:suspicious login | comm:customs | comm:pay now
1d3370c9-5906-4194-bb0b-4d4de71c2563,0.189,11.95,0.1,0.15,0.75,0.0,0.0,,behavior:new payment method | geo:new in-person location | comm:urgent | comm:verify | comm:security alert | comm:suspicious login | comm:customs | comm:pay now
ba622811-62fb-44a1-be8d-82d483557d41,0.244,192.89,0.15,0.4,0.75,0.0,0.0,,behavior:new recipient | geo:location mismatch vs recent geo | geo:new in-person location | comm:urgent | comm:verify | comm:security alert | comm:suspicious login | comm:customs | comm:pay now
28911485-d048-42cd-96a2-f2fd5d2ac076,0.15100000000000002,206.58,0.0,0.0,0.75,0.1,0.0,,comm:urgent | comm:verify | comm:security alert | comm:suspicious login | comm:customs | comm:pay now | economic:transfer risk multiplier
c6908a03-f52b-4d74-ba25-31869faadd4f,0.28,132.88,0.35,0.25,0.75,0.0,0.0,,behavior:new recipient | behavior:new payment method | behavior:new transaction type | geo:location mismatch vs recent geo | comm:urgent | comm:verify | comm:security alert | comm:suspicious login | comm:customs | comm:pay now
